"","X.5","X.4","X.3","X.2","X.1","X","srvy","common_name","file_name","species_code","filter_lat_lt","filter_lat_gt","filter_depth","model_fn","model_family","model_anisotropy","model_spatiotemporal","effort","term","estimate","std.error","conf.low","conf.high","X.14","X.13","X.12","X.11","X.10","X.9","X.8","X.7","X.6","X.21","X.20","X.19","X.18","X.17","X.16","X.15"
"245",NA,NA,NA,NA,NA,NA,"NBS","northern rock sole","northern_rock_sole",10261,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2022",18.4884742676201,1210.15880592341,-2353.37920091626,2390.3561494515,83,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,NA,NA,NA,NA,"NBS","northern rock sole","northern_rock_sole",10261,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2023",18.6026982855526,894.270088386259,-1734.13446740296,1771.33986397407,84,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",NA,NA,NA,NA,NA,NA,"NBS","northern rock sole","northern_rock_sole",10261,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2010",18.1820156451358,988.31431934822,-1918.87845568259,1955.24248697286,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",NA,NA,NA,NA,NA,NA,"NBS","northern rock sole","northern_rock_sole",10261,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2017",20.4249632315637,1891.56341649902,-3686.97120758006,3727.82113404318,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",NA,NA,NA,NA,NA,NA,"NBS","northern rock sole","northern_rock_sole",10261,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2019",19.1868095844454,983.888447227335,-1909.19911178617,1947.57273095506,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",NA,NA,NA,NA,NA,NA,"NBS","northern rock sole","northern_rock_sole",10261,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2021",18.4237583828809,817.280673526906,-1583.41692699049,1620.26444375625,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",NA,NA,NA,NA,NA,NA,"NBS","northern rock sole","northern_rock_sole",10261,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2022",18.7855346223871,1143.11850620299,-2221.68556759669,2259.25663684147,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,NA,NA,NA,NA,"NBS","northern rock sole","northern_rock_sole",10261,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2023",17.4739315614103,727.800453980175,-1408.98874617163,1443.93660929445,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",1,1,1,1,1,1,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2010",18.110601501482,965.275734874663,-1873.79507400329,1910.01627700625,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
"254",2,2,2,2,2,2,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2017",18.5929561129585,649.064682903664,-1253.55044601513,1290.73635824105,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
"255",3,3,3,3,3,3,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2019",18.577699085152,1027.01030465499,-1994.32550979014,2031.48090796044,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA
"256",4,4,4,4,4,4,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2021",18.5713782345974,822.217908412543,-1592.94610969784,1630.08886616703,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA
"257",5,5,5,5,5,5,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2022",18.5569597547112,1110.7774518815,-2158.52684077219,2195.64076028161,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA
"258",6,6,6,6,6,6,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2023",18.3821280059404,1145.65859535812,-2227.06745747471,2263.83171348659,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA
"259",7,7,7,7,7,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2010",18.27474368032,988.662136071425,-1919.46743589811,1956.01692325875,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA
"260",8,8,8,8,8,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2017",18.6175840269216,945.334592827206,-1834.20417125424,1871.43933930808,8,8,8,8,8,8,8,8,8,NA,NA,NA,NA,NA,NA,NA
"261",9,9,9,9,9,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2019",18.6208651804491,892.131335753293,-1729.92442237561,1767.16615273651,9,9,9,9,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA
"262",10,10,10,10,10,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2021",18.6033248993271,899.437112383494,-1744.26102173103,1781.46767152968,10,10,10,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,NA
"263",11,11,11,11,11,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2022",18.5994709386947,NA,NA,NA,11,11,11,11,11,11,11,11,11,NA,NA,NA,NA,NA,NA,NA
"264",12,12,12,12,12,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2023",18.420886081382,798.465359322437,-1546.54246109343,1583.38423325619,12,12,12,12,12,12,12,12,12,NA,NA,NA,NA,NA,NA,NA
"265",13,13,13,13,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_1","factor(year)2010",16.8212506789586,166.489691828061,-309.492549101213,343.13505045913,13,13,13,13,13,13,13,13,13,NA,NA,NA,NA,NA,NA,NA
"266",14,14,14,14,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_1","factor(year)2017",16.9670786154114,867.587011689227,-1683.4722177502,1717.40637498103,14,14,14,14,14,14,14,14,14,NA,NA,NA,NA,NA,NA,NA
"267",15,15,15,15,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_1","factor(year)2019",16.9800323239654,735.979158079594,-1425.51261088415,1459.47267553208,15,15,15,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA
"268",16,16,16,16,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_1","factor(year)2021",16.9670835154136,807.818049897821,-1566.32720034569,1600.26136737652,16,16,16,16,16,16,16,16,16,NA,NA,NA,NA,NA,NA,NA
"269",17,17,17,17,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_1","factor(year)2022",16.9118535367752,630.114352610205,-1218.089583721,1251.91329079455,17,17,17,17,17,17,17,17,17,NA,NA,NA,NA,NA,NA,NA
"270",18,18,18,18,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_1","factor(year)2023",16.9118513265953,809.519375875816,-1569.71697017735,1603.54067283054,18,18,18,18,18,18,18,18,18,NA,NA,NA,NA,NA,NA,NA
"271",19,19,19,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2010",18.1024782121964,2316.61293061292,-4522.37543190892,4558.58038833331,19,19,19,19,19,19,19,19,19,NA,NA,NA,NA,NA,NA,NA
"272",20,20,20,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2017",17.8502845849165,1370.42441792716,-2668.13221808658,2703.83278725641,20,20,20,20,20,20,20,20,20,NA,NA,NA,NA,NA,NA,NA
"273",21,21,21,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2019",17.6843242214053,1241.32215900571,-2415.26240064128,2450.63104908409,21,21,21,21,21,21,21,21,21,NA,NA,NA,NA,NA,NA,NA
"274",22,22,22,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2021",17.6843241639825,1429.18295584968,-2783.46279661989,2818.83144494786,22,22,22,22,22,22,22,22,22,NA,NA,NA,NA,NA,NA,NA
"275",23,23,23,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2022",17.7714444772712,1492.58851510117,-2907.64828885914,2943.19117781369,23,23,23,23,23,23,23,23,23,NA,NA,NA,NA,NA,NA,NA
"276",24,24,24,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2023",18.0288861751394,1785.83155383292,-3482.13664179258,3518.19441414286,24,24,24,24,24,24,24,24,24,NA,NA,NA,NA,NA,NA,NA
"277",25,25,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2010",18.5725532207989,2942.53644201428,-5748.69289632383,5785.83800276542,25,25,25,25,25,25,25,25,25,NA,NA,NA,NA,NA,NA,NA
"278",26,26,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2017",18.6350955607157,2110.80847925081,-4118.47350203263,4155.74369315406,26,26,26,26,26,26,26,26,26,NA,NA,NA,NA,NA,NA,NA
"279",27,27,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2019",18.6779008621581,2011.58152453,-3923.94943918283,3961.30524090714,27,27,27,27,27,27,27,27,27,NA,NA,NA,NA,NA,NA,NA
"280",28,28,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2021",18.6351241436302,2108.35401153601,-4113.66280512748,4150.93305341475,28,28,28,28,28,28,28,28,28,NA,NA,NA,NA,NA,NA,NA
"281",29,29,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2022",17.6429408224635,20.6356490273535,-22.8021880687584,58.0880697136855,29,29,29,29,29,29,29,29,29,NA,NA,NA,NA,NA,NA,NA
"282",30,30,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2023",18.5725991970442,NA,NA,NA,30,30,30,30,30,30,30,30,30,NA,NA,NA,NA,NA,NA,NA
"283",31,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2010",16.7430347409366,274.97390314493,-522.19591211153,555.681981593403,31,31,31,31,31,31,31,31,31,NA,NA,NA,NA,NA,NA,NA
"284",32,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2017",17.2713007247829,613.420239855983,-1185.01027678087,1219.55287823043,32,32,32,32,32,32,32,32,32,NA,NA,NA,NA,NA,NA,NA
"285",33,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2019",17.0538301281726,281.189946465229,-534.068337758422,568.175998014768,33,33,33,33,33,33,33,33,33,NA,NA,NA,NA,NA,NA,NA
"286",34,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2021",16.0307140461998,263.913351625237,-501.22995017852,533.29137827092,34,34,34,34,34,34,34,34,34,NA,NA,NA,NA,NA,NA,NA
"287",35,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2022",17.5730817908852,624.356481236141,-1206.14313494611,1241.28929852788,35,35,35,35,35,35,35,35,35,NA,NA,NA,NA,NA,NA,NA
"288",36,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2023",17.3190608233492,398.584885058241,-763.892958672841,798.531080319539,36,36,36,36,36,36,36,36,36,NA,NA,NA,NA,NA,NA,NA
"289",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2010",25.8404086246953,88914.5073760433,-174243.391751541,174295.072568791,37,37,37,37,37,37,37,37,37,NA,NA,NA,NA,NA,NA,NA
"290",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2017",18.547515092797,1752.84822667046,-3416.9718795462,3454.06690973179,38,38,38,38,38,38,38,38,38,NA,NA,NA,NA,NA,NA,NA
"291",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2019",15.760729071011,NA,NA,NA,39,39,39,39,39,39,39,39,39,NA,NA,NA,NA,NA,NA,NA
"292",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2021",16.8257015306786,NA,NA,NA,40,40,40,40,40,40,40,40,40,NA,NA,NA,NA,NA,NA,NA
"293",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2022",17.3868271265802,NA,NA,NA,41,41,41,41,41,41,41,41,41,NA,NA,NA,NA,NA,NA,NA
"294",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2023",21.4808422386937,8218.32847057814,-16086.1469732146,16129.108657692,42,42,42,42,42,42,42,42,42,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2010",17.9872354696874,1392.09078589501,-2710.4605680946,2746.43503903397,43,43,43,43,43,43,43,43,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2017",17.0813695732378,674.102814376991,-1304.13586848275,1338.29860762923,44,44,44,44,44,44,44,44,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2019",16.954550511533,660.860219140867,-1278.30767781981,1312.21677884288,45,45,45,45,45,45,45,45,NA,NA,NA,NA,NA,NA,NA,NA
"298",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2021",17.199454629616,683.275139447893,-1321.99521021984,1356.39411947907,46,46,46,46,46,46,46,46,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2022",17.0813705263252,581.512737473461,-1122.66265147295,1156.8253925256,47,47,47,47,47,47,47,47,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2023",17.9101366120216,1206.24457579824,-2346.28578849932,2382.10606172336,48,48,48,48,48,48,48,48,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2010",19.7676964978446,3052.27487776208,-5962.58113483223,6002.11652782792,49,49,49,49,49,49,49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2017",17.6758869939569,140.889800225236,-258.463047236549,293.814821224462,50,50,50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2019",17.9367596532394,849.921137609419,-1647.87805976053,1683.75157906701,51,51,51,51,51,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2021",18.0669049328208,660.880007127374,-1277.23410713941,1313.36791700505,52,52,52,52,52,52,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2022",17.8064543411773,735.002532751144,-1422.77203839679,1458.38494707914,53,53,53,53,53,53,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2023",19.3786141413632,2368.1227751782,-4622.05673617696,4660.81396445969,54,54,54,54,54,54,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2010",17.9521302434063,963.112274497744,-1869.71324084063,1905.61750132744,55,55,55,55,55,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2017",19.9308031174766,1840.15306162032,-3586.70292369946,3626.56452993442,56,56,56,56,56,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2019",19.4969257549727,1284.15387551694,-2497.39842086576,2536.3922723757,57,57,57,57,57,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2021",19.7888315756629,2021.58263116743,-3942.44031728422,3982.01798043555,58,58,58,58,58,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2022",19.860845511161,2293.66429479725,-4475.63856491691,4515.36025593923,59,59,59,59,59,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2023",17.9366457122413,1091.74208500653,-2121.83852130722,2157.71181273171,60,60,60,60,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2010",18.3474217128237,1478.71140979918,-2879.87368502203,2916.56852844767,61,61,61,61,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2017",17.9529306013082,983.031126568343,-1908.75267315448,1944.6585343571,62,62,62,62,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2019",17.9700712409404,749.481346597668,-1450.98637517507,1486.92651765695,63,63,63,63,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2021",17.9871168923795,360.192038692949,-687.976306463859,723.950540248618,64,64,64,64,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2022",18.0379544588876,593.758708380914,-1145.70772947473,1181.7836383925,65,65,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2023",18.199542089431,801.527617470212,-1552.76572076638,1589.16480494524,66,66,66,66,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2010",18.7880811545973,1238.43617413837,-2408.50221730819,2446.07837961738,67,67,67,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2017",19.4348254634433,992.345335622657,-1925.52629258328,1964.39594351016,68,68,68,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,NA,NA,NA,NA,"NBS","Pacific cod","pacific_cod",21720,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2019",19.2165329210087,756.556756797641,-1463.6074626628,1502.04052850481,69,69,69,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
